hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, levels, -, 4
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, frames, -, 128
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, totalPixels, -, 75497472
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, totalBytes, -, 75497472
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, batchSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, numBatches, -, 144
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, windowSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, numWindows, -, 0
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, batchLatency, min, 0.00367027
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, batchLatency, mean, 5.47857
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, batchLatency, max, 0.0452452
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, batchLatency, stddev, -nan
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, totalSendTime, -, 42.2001
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, totalRecvTime, -, 42.2355
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, totalSendToRecvTime, -, 42.2392
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, sendBandwidth, MB/sec, 0.0139768
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, recvBandwidth, MB/sec, 0.0139651
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, effectiveBandwidth, MB/sec, 1.78738
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, throughputPels, MPixels/sec, 1.78738
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, throughputFrames, Frames/sec, 3.03036
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, userCPUTime, -, 41.704
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, kernelCPUTime, -, 0.532
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, numCPUs, -, 8
hpce_2014_cw5_dm1911_txl11, 768, 768, 8, 4, 128, cpuApproxParallelism, -, 0.987329
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, width, -, 512
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, height, -, 512
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, bitsPerPixel, -, 4
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, levels, -, 2
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, frames, -, 8
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, totalPixels, -, 2097152
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, totalBytes, -, 1048576
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, batchSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, numBatches, -, 32
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, windowSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, numWindows, -, 0
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, batchLatency, min, 0.00224614
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, batchLatency, mean, 0.171836
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, batchLatency, max, 0.0226893
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, batchLatency, stddev, -nan
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, totalSendTime, -, 0.306048
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, totalRecvTime, -, 0.325551
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, totalSendToRecvTime, -, 0.327797
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, sendBandwidth, MB/sec, 0.428273
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, recvBandwidth, MB/sec, 0.402616
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, effectiveBandwidth, MB/sec, 3.19886
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, throughputPels, MPixels/sec, 6.39772
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, throughputFrames, Frames/sec, 24.4054
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, userCPUTime, -, 0.308
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, kernelCPUTime, -, 0.016
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, numCPUs, -, 8
hpce_2014_cw5_dm1911_txl11, 512, 512, 4, 2, 8, cpuApproxParallelism, -, 0.939607
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, width, -, 512
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, height, -, 256
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, bitsPerPixel, -, 8
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, levels, -, 2
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, frames, -, 1
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, totalPixels, -, 131072
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, totalBytes, -, 131072
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, batchSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, numBatches, -, 32
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, windowSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, numWindows, -, 0
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, batchLatency, min, 0.00162688
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, batchLatency, mean, 0.0088718
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, batchLatency, max, 0.0118804
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, batchLatency, stddev, 0.00321622
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, totalSendTime, -, 0.0102223
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, totalRecvTime, -, 0.0195423
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, totalSendToRecvTime, -, 0.0211692
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, sendBandwidth, MB/sec, 12.8221
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, recvBandwidth, MB/sec, 6.7071
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, effectiveBandwidth, MB/sec, 6.19165
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, throughputPels, MPixels/sec, 6.19165
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, throughputFrames, Frames/sec, 47.2385
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, userCPUTime, -, 0.016
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, kernelCPUTime, -, 0.004
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, numCPUs, -, 8
hpce_2014_cw5_dm1911_txl11, 512, 256, 8, 2, 1, cpuApproxParallelism, -, 0.755817
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, width, -, 128
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, height, -, 256
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, bitsPerPixel, -, 1
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, levels, -, 1
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, frames, -, 8
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, totalPixels, -, 262144
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, totalBytes, -, 32768
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, batchSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, numBatches, -, 1
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, windowSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, numWindows, -, 0
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, batchLatency, min, 0.00302413
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, batchLatency, mean, 0.0822728
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, batchLatency, max, 0.0175444
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, batchLatency, stddev, -nan
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, totalSendTime, -, 8.704e-06
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, totalRecvTime, -, 0.014529
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, totalSendToRecvTime, -, 0.0175532
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, sendBandwidth, MB/sec, 470.588
